sale_year,sale_month,category,revenue,profit
2024,4,POWDERED MILK DRINK,26831.0,3357.67
2024,4,Prepaid Load,5249.0,262.45
2024,4,rice,41580.0,5334.59
2024,4,SCHOOL SUPPLIES,8569.0,1983.73
2024,4,SEASONINGS,47654.9,7695.98
2024,4,Sewing Essentials,90.0,18.0
2024,4,SHAMPOO,11776.5,1944.41
2024,4,SKIN CARE,1003.0,247.2
2024,4,smoke,120.0,-2145.0
2024,4,SOAP,4566.0,746.99
2024,4,SPONGE,283.0,41.4
2024,4,tang,42.0,42.0
2024,4,TBA,89401.75,22379.8
2024,4,TBA2,179.0,7.85
2024,4,TISSUE,596.0,73.2
2024,4,tothpick,44.0,44.0
2024,4,TOYS,60.0,0.0
2024,4,Vegetables,462.5,150.04
2024,4,WAX,615.0,97.45
2024,4,wrap,144.0,36.0
2024,4,zest.o,404.0,-3436.0
2024,5,37.3,49.0,8.0
2024,5,72.35,83.0,10.65
2024,5,BAKING ESSENTIALS,50090.0,8747.29
2024,5,BATTERY,3474.0,461.8
2024,5,BISCUITS,38792.5,5867.55
2024,5,BREAD,86551.0,8657.61
2024,5,brooms,141.0,141.0
2024,5,CAKE BAR,356.0,316.85
2024,5,CANDY,49838.5,11975.33
2024,5,CANNED GOODS,52762.5,6292.04
2024,5,CANNED MILK,44893.0,5374.87
2024,5,CEREAL,2145.0,472.3
2024,5,chip,400.0,55.0
2024,5,CHIPS,33824.0,5042.84
2024,5,CIGARETTES,91993.0,5609.95
2024,5,clasic,882.0,882.0
2024,5,CLEANING SOLUTION,725.0,178.2
2024,5,COFFEE,26082.5,4709.96
2024,5,COLOGNE,530.0,62.7
2024,5,CONDIMENTS,24590.0,3047.03
2024,5,container,525.0,70.0
2024,5,cookies,285.5,36.5
2024,5,crackers,281.0,65.8
2024,5,creamer,465.0,30.0
2024,5,DEODORANT,2493.0,477.2
2024,5,DETERGENT,37417.5,5789.12
2024,5,DIAPERS,12637.0,1561.52
2024,5,DISH WASHING,8216.0,1308.54
2024,5,DRINK,208166.0,33010.28
2024,5,eectrical,154.0,42.0
2024,5,EGG,15951.0,1554.0
2024,5,electrical,719.0,193.0
2024,5,ELECTRONICS,396.0,108.0
2024,5,FEMALE HYGEINE,6982.0,1173.65
2024,5,FIRST AID,155.0,20.05
2024,5,flakes,40.0,5.5
2024,5,foil,100.0,28.0
2024,5,Food Enhancer,39.0,5.75
2024,5,FROZEN FOODS,10558.0,1051.9
2024,5,fuel,1515.0,202.0
2024,5,giant,44.0,5.0
2024,5,HAIR DYE,238.0,42.8
2024,5,Hardware,75.0,25.0
2024,5,home decor,126.0,64.75
2024,5,ICE CREAM,51728.0,8062.53
2024,5,jelly,2193.0,366.34
2024,5,kitchen,387.0,83.7
2024,5,Kitchen Wares,119.0,10.53
2024,5,LIGHTER,375.0,175.0
2024,5,LIQUOR,39215.15,4078.55
2024,5,lotion,616.0,62.25
2024,5,LPG,9760.0,960.0
2024,5,marsmallows,170.0,30.0
2024,5,MEDICINE,3307.0,730.48
2024,5,MILK,33776.0,3542.59
2024,5,MILK FORMULA,17875.0,1572.72
2024,5,misc,20234.0,5054.75
2024,5,mushroom,175.0,20.5
2024,5,nescafe,42.0,42.0
2024,5,NOODLES,34673.0,5668.61
2024,5,NUTS,4430.0,683.78
2024,5,OFFICE SUPPLIES,1674.0,430.2
2024,5,oil,21830.0,1011.53
2024,5,PANCAKE,66.0,10.34
2024,5,paper plate,759.0,184.0
2024,5,Paper Supplies,3650.0,803.5
2024,5,PARTY NEEDS,99.0,11.0
2024,5,peanuts,40.0,9.75
2024,5,pen,105.0,35.0
2024,5,PERSONAL HYGIENE,40542.0,6843.78
2024,5,Pesticide,1837.0,229.36
2024,5,PLASTIC PRODUCTS,30152.0,6777.25
2024,5,PLATE,690.0,192.05
2024,5,powdered drink,141.0,20.64
2024,5,POWDERED FRUIT DRINK,13957.0,1692.83
2024,5,POWDERED MILK DRINK,30704.0,4087.52
2024,5,Prepaid Load,2843.0,142.15
2024,5,raisins,40.0,20.0
2024,5,rice,53933.0,7291.03
2024,5,sauces,52.0,3.6
2024,5,SCHOOL SUPPLIES,4879.0,1145.68
2024,5,SEASONINGS,84084.0,13135.38
2024,5,Sewing Essentials,95.0,19.0
2024,5,SHAMPOO,12928.0,2089.75
2024,5,SIMCARD,55.0,10.0
2024,5,SKIN CARE,996.0,591.8
2024,5,smoke,32.0,-572.0
2024,5,snack,320.0,50.0
2024,5,SOAP,6714.0,1268.56
2024,5,soy sauce,14.0,0.0
2024,5,SPONGE,171.0,23.4
2024,5,tang,945.0,945.0
2024,5,TBA,67600.0,14077.28
2024,5,TBA2,76.0,10.0
2024,5,TISSUE,40.0,4.8
2024,5,tothpick,220.0,220.0
2024,5,TOYS,45.0,0.0
2024,5,TUBS,164.0,23.0
2024,5,Vegetables,24.0,3.0
2024,5,WATER ,300.0,0.0
2024,5,WAX,907.0,136.0
2024,5,white king,42.0,8.0
2024,6,72.35,83.0,10.65
2024,6,BAKING ESSENTIALS,26255.0,4168.08
2024,6,BATTERY,3873.0,488.56
2024,6,BISCUITS,29685.5,4198.93
2024,6,BREAD,91479.0,9114.75
2024,6,brooms,141.0,141.0
2024,6,CAKE BAR,722.0,565.4
2024,6,CANDY,34475.0,7465.56
2024,6,CANNED GOODS,41549.0,5177.34
2024,6,CANNED MILK,14923.0,1836.7
2024,6,CEREAL,2035.0,386.69
2024,6,chip,304.0,41.8
2024,6,CHIPS,31230.5,4191.12
2024,6,CIGARETTES,107143.0,6364.91
2024,6,clasic,1149.0,1149.0
2024,6,CLEANING SOLUTION,964.5,175.25
2024,6,COFFEE,20121.5,3719.93
2024,6,COLOGNE,436.0,53.3
2024,6,CONDIMENTS,24936.5,3140.34
2024,6,container,150.0,20.0
2024,6,cookies,76.0,9.6
2024,6,corn,1221.0,207.0
2024,6,crackers,363.0,79.4
2024,6,creamer,589.0,38.0
2024,6,DEODORANT,2002.0,357.8
2024,6,DETERGENT,32537.75,4955.38
2024,6,DIAPERS,13844.0,1663.31
2024,6,DISH WASHING,7835.0,1249.82
2024,6,DRINK,120676.0,18029.79
2024,6,eectrical,88.0,24.0
2024,6,EGG,14514.5,1375.5
2024,6,Egg Large,2870.0,243.95
2024,6,electrical,529.0,83.0
2024,6,ELECTRONICS,207.0,66.0
2024,6,FEMALE HYGEINE,6627.0,1143.48
2024,6,foil,50.0,14.0
2024,6,Food Enhancer,222.0,29.4
2024,6,FROZEN FOODS,7331.0,862.16
2024,6,fruit cocktail,220.0,0.0
2024,6,fuel,1785.0,238.0
2024,6,HAIR DYE,125.0,24.8
2024,6,Hardware,339.0,105.0
2024,6,home decor,36.0,18.5
2024,6,ICE CREAM,39757.0,5831.55
2024,6,jelly,1112.0,183.82
2024,6,Kitchen Wares,238.0,21.06
2024,6,LIGHTER,360.0,168.0
2024,6,LIQUOR,48469.0,5333.31
2024,6,lotion,68.0,9.65
2024,6,LPG,3660.0,360.0
2024,6,MEDICINE,2993.0,689.09
2024,6,MILK,25749.0,2677.84
2024,6,MILK FORMULA,18378.0,1585.79
2024,6,misc,19234.0,4279.95
2024,6,nescafe,12.0,12.0
2024,6,none,945.0,175.0
2024,6,NOODLES,28808.0,5115.56
2024,6,NUTS,2885.0,392.13
2024,6,OFFICE SUPPLIES,1293.0,323.04
2024,6,OIL,10263.0,1179.31
2024,6,PANCAKE,264.0,41.36
2024,6,paper plate,1320.0,320.0
2024,6,Paper Supplies,946.0,230.5
2024,6,PARTY NEEDS,190.0,60.0
2024,6,peanuts,184.0,44.85
2024,6,pen,45.0,15.0
2024,6,PERSONAL HYGIENE,34007.0,5860.9
2024,6,Pesticide,3946.0,548.99
2024,6,PLASTIC PRODUCTS,16746.0,3598.6
2024,6,PLATE,300.0,83.5
2024,6,POWDER SOAP,385.0,0.0
2024,6,powdered drink,330.0,44.4
2024,6,POWDERED FRUIT DRINK,10873.0,1341.39
2024,6,POWDERED MILK DRINK,26165.0,3428.51
2024,6,Prepaid Load,8107.0,535.5
2024,6,rexona,127.0,6.4
2024,6,RICE,25452.0,3368.05
2024,6,sauces,64.0,64.0
2024,6,SCHOOL SUPPLIES,3323.0,727.79
2024,6,SEASONINGS,28612.1,4716.4
2024,6,Sewing Essentials,80.0,16.0
2024,6,SHAMPOO,10417.0,1626.81
2024,6,SIMCARD,490.0,112.0
2024,6,SKIN CARE,693.0,97.5
2024,6,smoke,136.0,-2431.0
2024,6,snack,256.0,40.0
2024,6,SOAP,4031.0,567.02
2024,6,soy sauce,42.0,0.0
2024,6,SPONGE,165.0,30.6
2024,6,tang,504.0,504.0
2024,6,TBA,48316.0,10515.21
2024,6,TBA2,392.0,50.0
2024,6,TISSUE,140.0,16.8
2024,6,TOYS,30.0,0.0
2024,6,TUBS,492.0,69.0
2024,6,Vegetables,24.0,3.0
2024,6,WAX,972.0,145.05
2024,7,BAKING ESSENTIALS,31342.0,4722.63
2024,7,BATTERY,3665.0,478.47
2024,7,BISCUITS,35560.5,4839.45
2024,7,BREAD,97142.0,9926.25
2024,7,brooms,141.0,141.0
2024,7,CAKE BAR,1083.0,299.86
2024,7,CANDY,27681.0,5510.43
2024,7,CANNED GOODS,45289.0,5109.18
2024,7,CANNED MILK,16682.0,2176.51
2024,7,CEREAL,2098.0,369.75
2024,7,chip,552.0,75.9
2024,7,CHIPS,29962.5,4770.79
2024,7,CIGARETTES,91517.5,4881.62
2024,7,clasic,2433.0,2433.0
2024,7,CLEANING SOLUTION,969.5,211.28
2024,7,COFFEE,20701.75,3490.78
2024,7,COLOGNE,730.0,90.37
2024,7,CONDIMENTS,27596.5,3382.09
2024,7,container,75.0,10.0
2024,7,cookies,38.0,4.8
2024,7,corn,2144.0,402.0
2024,7,crackers,1961.0,462.8
2024,7,creamer,87.0,0.0
2024,7,DEODORANT,3030.0,384.25
2024,7,DETERGENT,31721.0,4832.16
2024,7,DIAPERS,14730.0,1856.96
2024,7,DISH WASHING,6306.0,971.16
2024,7,DRINK,124687.0,17934.47
2024,7,eectrical,44.0,12.0
2024,7,EGG,17860.0,2018.0
2024,7,Egg Large,770.0,65.45
2024,7,electrical,663.0,-1914.0
2024,7,FEMALE HYGEINE,5244.0,942.54
2024,7,FIRST AID,155.0,20.05
2024,7,Food Enhancer,43.0,5.4
2024,7,FROZEN FOODS,8730.0,797.04
2024,7,fuel,285.0,38.0
2024,7,gulaman,38.0,6.5
2024,7,HAIR DYE,340.0,89.6
2024,7,Hardware,348.0,72.0
2024,7,home decor,384.0,185.75
2024,7,ICE CREAM,34762.0,4908.18
2024,7,jelly,1082.0,178.86
2024,7,LIGHTER,345.0,161.0
2024,7,LIQUOR,38486.0,4025.05
2024,7,lotion,75.0,9.75
2024,7,LPG,2440.0,240.0
2024,7,marsmallows,133.0,34.0
2024,7,MEDICINE,4264.0,870.74
2024,7,MILK,25557.0,2812.71
2024,7,MILK FORMULA,13913.0,1225.67
2024,7,misc,21863.0,4654.65
2024,7,MOUTH WASH,94.0,11.63
2024,7,msg,6.0,6.0
2024,7,mushroom,55.0,10.0
2024,7,none,1647.0,305.0
2024,7,NOODLES,33979.5,5624.55
2024,7,NUTS,2808.0,404.49
2024,7,OFFICE SUPPLIES,1198.0,335.82
2024,7,OIL,14213.0,808.15
2024,7,PANCAKE,186.0,18.9
2024,7,paper plate,495.0,120.0
2024,7,Paper Supplies,1470.0,296.75
2024,7,PARTY NEEDS,492.0,101.0
2024,7,peanuts,48.0,11.7
2024,7,pen,225.0,75.0
2024,7,PERSONAL HYGIENE,31575.0,5438.8
2024,7,Pesticide,3209.0,460.05
2024,7,PLASTIC PRODUCTS,17560.0,3616.41
2024,7,PLATE,780.0,217.1
2024,7,POWDERED FRUIT DRINK,7666.0,957.79
2024,7,POWDERED MILK DRINK,26260.0,3536.54
2024,7,Prepaid Load,9551.0,570.65
2024,7,RICE,40073.0,5221.07
2024,7,SCHOOL SUPPLIES,4936.0,975.9
2024,7,SEASONINGS,60546.5,8694.24
2024,7,Sewing Essentials,210.0,42.0
2024,7,SHAMPOO,8428.5,1257.0
2024,7,SIMCARD,580.0,136.0
2024,7,SKIN CARE,1290.0,243.61
2024,7,smoke,140.0,-1450.0
2024,7,so,0.0,0.0
2024,7,SOAP,5321.0,887.53
2024,7,soy sauce,126.0,0.0
2024,7,SPONGE,104.0,27.6
2024,7,tang,147.0,147.0
2024,7,TBA,45754.0,9628.09
2024,7,TBA2,152.0,20.0
2024,7,TISSUE,280.0,33.6
2024,7,TOYS,25.0,0.0
2024,7,TUBS,82.0,11.5
2024,7,twin jumbo pack,70.0,70.0
2024,7,Vegetables,115.0,17.72
2024,7,WAX,776.0,100.0
2024,8,37.3,200.0,27.7
2024,8,BAKING ESSENTIALS,20797.0,3021.05
2024,8,BATTERY,2749.0,373.49
2024,8,baygon,340.0,70.0
2024,8,BISCUITS,27774.0,3893.67
2024,8,BREAD,69402.0,7066.33
2024,8,brooms,47.0,47.0
2024,8,CAKE BAR,721.0,105.55
2024,8,CANDY,20761.0,4311.92
2024,8,CANNED GOODS,31586.0,3868.69
2024,8,CANNED MILK,7936.0,1051.46
2024,8,CEREAL,2048.0,311.65
2024,8,chip,176.0,24.2
2024,8,CHIPS,19202.5,2930.39
2024,8,CIGARETTES,69051.0,3816.48
2024,8,clasic,1053.0,1053.0
2024,8,CLEANING SOLUTION,765.0,163.35
2024,8,COFFEE,14804.5,2737.17
2024,8,COLOGNE,520.0,63.23
2024,8,CONDIMENTS,19733.5,2451.59
2024,8,container,75.0,10.0
2024,8,cookies,438.5,56.9
2024,8,corn,2016.0,378.0
2024,8,crackers,2051.0,472.8
2024,8,creamer,58.0,0.0
2024,8,DEODORANT,1041.0,155.1
2024,8,DETERGENT,23289.5,3463.16
2024,8,DIAPERS,8316.0,1055.33
2024,8,DISH WASHING,6874.0,944.31
2024,8,DRINK,100385.0,15532.29
2024,8,eectrical,22.0,6.0
2024,8,EGG,12044.0,1660.25
2024,8,Egg Large,2390.0,203.15
2024,8,electrical,520.0,62.0
2024,8,FEMALE HYGEINE,4282.0,735.29
2024,8,FROZEN FOODS,4653.0,590.04
2024,8,fuel,1185.0,158.0
2024,8,HAIR DYE,213.0,48.0
2024,8,Hardware,37.0,17.0
2024,8,home decor,342.0,175.75
2024,8,ICE CREAM,24981.0,3439.29
2024,8,jelly,408.0,69.84
2024,8,LIGHTER,465.0,163.0
2024,8,LIQUOR,36219.0,3496.94
2024,8,lotion,52.0,6.5
2024,8,LPG,3680.0,380.0
2024,8,marsmallows,159.0,36.0
2024,8,MEDICINE,3560.0,770.48
2024,8,MILK,19913.0,2260.08
2024,8,MILK FORMULA,9945.0,817.95
2024,8,misc,13002.5,3056.8
2024,8,none,2348.0,440.0
2024,8,NOODLES,16848.0,2676.33
2024,8,NUTS,1770.0,253.19
2024,8,OFFICE SUPPLIES,1608.0,399.98
2024,8,OIL,8737.0,654.31
2024,8,PANCAKE,31.0,3.15
2024,8,paper plate,23.0,6.5
2024,8,Paper Supplies,1538.0,365.1
2024,8,PARTY NEEDS,156.0,34.0
2024,8,peanuts,216.0,52.65
2024,8,PERSONAL HYGIENE,26684.0,4593.44
2024,8,Pesticide,2022.0,290.57
2024,8,PLASTIC PRODUCTS,11743.0,2392.27
2024,8,PLATE,270.0,75.15
2024,8,powdered drink,84.0,10.56
2024,8,POWDERED FRUIT DRINK,6817.0,631.45
2024,8,POWDERED MILK DRINK,19797.0,2567.62
2024,8,Prepaid Load,4477.0,275.15
2024,8,rexona,127.0,6.4
2024,8,rice,11406.0,1456.27
2024,8,sauces,32.0,32.0
2024,8,SCHOOL SUPPLIES,3758.0,888.65
2024,8,SEASONINGS,20526.6,3828.6
2024,8,Sewing Essentials,40.0,8.0
2024,8,SHAMPOO,7711.5,1163.26
2024,8,SIMCARD,280.0,70.0
2024,8,SKIN CARE,522.0,57.52
2024,8,SOAP,3341.0,575.07
2024,8,soy sauce,63.0,0.0
2024,8,SPONGE,34.0,10.0
2024,8,tang,147.0,147.0
2024,8,TBA,35668.03,6968.52
2024,8,TBA2,12.0,0.0
2024,8,TISSUE,100.0,12.0
2024,8,TOYS,50.0,-6.0
2024,8,twin jumbo pack,507.5,507.5
2024,8,Vegetables,215.0,34.12
2024,8,WAX,612.0,87.6
2024,9,BAKING ESSENTIALS,34527.0,4877.72
2024,9,BATTERY,3358.0,471.35
2024,9,baygon,170.0,35.0
2024,9,BISCUITS,26897.0,3937.75
2024,9,BREAD,71882.0,7401.41
2024,9,brooms,94.0,94.0
2024,9,CAKE BAR,1022.0,172.26
2024,9,CANDY,23979.0,4648.86
2024,9,CANNED GOODS,45519.0,5356.52
2024,9,CANNED MILK,13971.0,1792.91
2024,9,CEREAL,3215.0,437.1
2024,9,chip,288.0,39.6
2024,9,CHIPS,22359.0,3688.64
2024,9,CIGARETTES,64991.0,3851.87
2024,9,clasic,1287.0,1287.0
2024,9,CLEANING SOLUTION,902.0,201.2
2024,9,COFFEE,18336.0,3203.19
2024,9,COLOGNE,304.0,36.12
2024,9,CONDIMENTS,22376.5,2822.31
2024,9,container,600.0,80.0
2024,9,cookies,380.5,48.5
2024,9,corn,1690.0,314.0
2024,9,crackers,2492.0,574.2
2024,9,creamer,145.0,0.0
2024,9,DEODORANT,1772.0,252.9
2024,9,DETERGENT,29976.75,4495.21
2024,9,DIAPERS,12513.0,1487.62
2024,9,DISH WASHING,6932.0,953.2
2024,9,DRINK,116188.0,18471.19
2024,9,eectrical,132.0,36.0
2024,9,EGG,20951.5,2561.05
2024,9,Egg Large,2260.0,192.1
2024,9,electrical,990.0,174.0
2024,9,FEMALE HYGEINE,4846.0,878.97
2024,9,FIRST AID,155.0,20.05
2024,9,Food Enhancer,33.0,4.85
2024,9,FROZEN FOODS,10164.0,950.25
2024,9,fuel,705.0,94.0
2024,9,HAIR DYE,282.0,72.0
2024,9,Hardware,361.0,69.0
2024,9,home decor,270.0,138.75
2024,9,ICE CREAM,29786.0,4507.21
2024,9,jelly,991.0,168.87
2024,9,LIGHTER,345.0,159.0
2024,9,LIQUOR,31967.0,3005.04
2024,9,lotion,235.0,30.65
2024,9,LPG,4920.0,520.0
2024,9,made in china,108.0,108.0
2024,9,marsmallows,117.0,24.0
2024,9,MEDICINE,3126.0,694.29
2024,9,MILK,25216.55,2909.69
2024,9,MILK FORMULA,13402.0,1130.24
2024,9,misc,29514.0,6561.95
2024,9,mushroom,55.0,10.0
2024,9,none,1311.0,245.0
2024,9,NOODLES,22932.0,3580.21
2024,9,NUTS,3278.0,473.8
2024,9,OFFICE SUPPLIES,1362.0,422.61
2024,9,OIL,17530.0,836.56
2024,9,PANCAKE,33.0,5.17
2024,9,paper plate,132.0,32.0
2024,9,Paper Supplies,1686.0,389.6
2024,9,PARTY NEEDS,174.0,36.0
2024,9,peanuts,376.0,91.65
2024,9,PERSONAL HYGIENE,29612.5,4788.15
2024,9,Pesticide,2397.0,284.28
2024,9,plas,132.0,22.0
2024,9,PLASTIC PRODUCTS,17213.0,3721.78
2024,9,PLATE,390.0,108.55
2024,9,polish,24.0,5.0
2024,9,POWDER SOAP,115.0,20.0
2024,9,powdered drink,63.0,7.92
2024,9,POWDERED FRUIT DRINK,6256.0,827.99
2024,9,POWDERED MILK DRINK,27423.0,3711.55
2024,9,rexona,127.0,6.4
2024,9,Rice,36768.0,4781.1
2024,9,sardines,80.0,16.0
2024,9,SASSY,140.0,40.0
2024,9,sauces,96.0,96.0
2024,9,SCHOOL SUPPLIES,4753.0,960.25
2024,9,SEASONINGS,78551.7,11545.09
2024,9,Sewing Essentials,150.0,30.0
2024,9,SHAMPOO,8821.5,1322.34
2024,9,SKIN CARE,449.0,74.88
2024,9,SKIN WHITENING,85.0,15.0
2024,9,so,0.0,0.0
2024,9,SOAP,4181.0,711.85
2024,9,soy sauce,56.0,0.0
2024,9,SPONGE,36.0,7.6
2024,9,TBA,43513.0,8014.36
2024,9,TBA2,12.0,0.0
2024,9,TISSUE,260.0,31.2
2024,9,tools,290.0,60.0
2024,9,TOYS,90.0,0.0
2024,9,twin jumbo pack,227.5,227.5
2024,9,Vegetables,3289.0,392.23
2024,9,WATER ,850.0,206.0
2024,9,WAX,582.0,80.2
2024,9,white king,42.0,8.0
2024,10,BAKING ESSENTIALS,37744.0,5509.16
2024,10,BATTERY,2378.0,308.48
2024,10,BISCUITS,35669.0,4878.31
2024,10,BREAD,79852.0,8198.96
2024,10,brooms,94.0,94.0
2024,10,CAKE BAR,923.0,151.8
2024,10,CANDY,39659.0,6690.58
2024,10,CANNED GOODS,45618.0,5436.78
2024,10,CANNED MILK,18769.0,2390.83
2024,10,CEREAL,3409.0,454.6
2024,10,chip,152.0,20.9
2024,10,CHIPS,34623.5,5269.45
2024,10,CIGARETTES,63418.5,4167.75
2024,10,clasic,1272.0,1272.0
2024,10,CLEANING SOLUTION,267.5,52.61
2024,10,COFFEE,26712.25,4635.41
2024,10,colgate,80.0,80.0
2024,10,COLOGNE,426.0,52.64
2024,10,CONDIMENTS,23907.0,2951.64
2024,10,cookies,100.0,12.9
2024,10,corn,1815.0,336.0
2024,10,COTTON,20.0,4.5
2024,10,crackers,2117.0,492.8
2024,10,creamer,116.0,0.0
2024,10,DEODORANT,1714.0,252.2
2024,10,DETERGENT,29629.0,4587.79
2024,10,DIAPERS,13122.0,1535.05
2024,10,DISH WASHING,7452.0,975.0
2024,10,DRINK,182189.0,29072.77
2024,10,eectrical,66.0,18.0
2024,10,EGG,38104.0,3911.3
2024,10,Egg Large,80.0,6.8
2024,10,electrical,939.0,171.0
2024,10,ELECTRONICS,69.0,22.0
2024,10,FEMALE HYGEINE,5311.0,947.61
2024,10,Food Enhancer,57.0,9.0
2024,10,FROZEN FOODS,21373.0,1888.25
2024,10,fuel,885.0,118.0
2024,10,HAIR DYE,424.0,88.0
2024,10,Hardware,216.0,70.0
2024,10,home decor,684.0,351.5
2024,10,ICE CREAM,31105.0,4816.43
2024,10,jelly,612.0,104.76
2024,10,LIGHTER,240.0,112.0
2024,10,LIQUOR,24447.0,2426.15
2024,10,lotion,251.0,33.8
2024,10,LPG,7420.0,780.0
2024,10,made in china,81.0,81.0
2024,10,marsmallows,14.0,4.0
2024,10,MEDICINE,2713.0,620.16
2024,10,MILK,34036.7,3715.76
2024,10,MILK FORMULA,8955.0,797.0
2024,10,misc,18317.0,4346.55
2024,10,none,1373.0,255.0
2024,10,NOODLES,32110.5,4867.01
2024,10,NUTS,7141.0,1079.24
2024,10,OFFICE SUPPLIES,1342.0,429.87
2024,10,OIL,23453.0,862.37
2024,10,PANCAKE,348.0,50.68
2024,10,Paper Supplies,3620.0,834.95
2024,10,PARTY NEEDS,366.0,72.25
2024,10,peanuts,232.0,53.8
2024,10,PERSONAL HYGIENE,32595.5,5401.16
2024,10,Pesticide,1877.0,240.32
2024,10,plas,264.0,44.0
2024,10,PLASTIC PRODUCTS,25999.0,6026.93
2024,10,PLATE,210.0,58.45
2024,10,POWDER SOAP,230.0,40.0
2024,10,POWDERED FRUIT DRINK,5778.0,716.0
2024,10,POWDERED MILK DRINK,28791.0,3940.04
2024,10,Prepaid Load,5283.0,264.15
2024,10,rice,98497.0,12585.1
2024,10,SASSY,35.0,10.0
2024,10,sauces,121.0,23.05
2024,10,SCHOOL SUPPLIES,5040.0,1122.9
2024,10,SEASONINGS,83549.5,11603.96
2024,10,Sewing Essentials,110.0,22.0
2024,10,SHAMPOO,8727.0,1459.23
2024,10,SIMCARD,245.0,56.0
2024,10,SKIN CARE,296.0,93.42
2024,10,SKIN WHITENING,340.0,60.0
2024,10,slime,54.0,54.0
2024,10,SOAP,4010.0,700.6
2024,10,soy sauce,49.0,0.0
2024,10,tang,525.0,525.0
2024,10,TBA,54906.0,10922.84
2024,10,TBA2,152.0,20.0
2024,10,TISSUE,220.0,26.4
2024,10,tools,288.0,58.0
2024,10,TOYS,195.0,120.0
2024,10,twin jumbo pack,647.5,647.5
2024,10,Vegetables,211.0,30.02
2024,10,WATER ,255.0,61.8
2024,10,WAX,1539.0,237.25
2024,11,baby saop,100.0,100.0
2024,11,BAKING ESSENTIALS,31447.0,4608.43
2024,11,BATTERY,2379.0,353.72
2024,11,BISCUITS,27470.0,3841.63
2024,11,BREAD,55812.0,5848.7
2024,11,brooms,283.0,213.0
2024,11,CAKE BAR,307.0,47.66
2024,11,CANDY,28637.0,5431.67
2024,11,CANNED GOODS,31313.0,3836.34
2024,11,CANNED MILK,15286.0,1892.37
2024,11,CEREAL,2214.0,312.95
2024,11,chip,176.0,24.2
2024,11,CHIPS,24693.0,3753.65
2024,11,CIGARETTES,93284.5,6970.8
2024,11,clasic,1488.0,1488.0
2024,11,CLEANING SOLUTION,1179.0,185.64
2024,11,COFFEE,19923.75,3292.24
2024,11,COLOGNE,224.0,26.6
2024,11,CONDIMENTS,21384.0,2588.46
2024,11,cookies,133.0,16.8
2024,11,COTTON,219.0,42.75
2024,11,crackers,2035.0,470.0
2024,11,creamer,145.0,0.0
2024,11,DEODORANT,1929.0,296.95
2024,11,DETERGENT,27403.0,4080.64
2024,11,DIAPERS,11197.0,1442.2
2024,11,DISH WASHING,7215.0,956.16
2024,11,DRINK,138746.0,20145.56
2024,11,eectrical,44.0,12.0
2024,11,EGG,16180.5,1893.3
2024,11,electrical,220.0,25.0
2024,11,FEMALE HYGEINE,5095.0,897.0
2024,11,Food Enhancer,1487.0,1073.55
2024,11,FROZEN FOODS,12260.0,1218.5
2024,11,fuel,795.0,106.0
2024,11,HAIR DYE,908.0,181.0
2024,11,Hardware,99.0,17.0
2024,11,home decor,360.0,185.0
2024,11,ICE CREAM,29911.0,4654.86
2024,11,jelly,988.0,164.96
2024,11,Kitchen Wares,26.0,3.61
2024,11,LIGHTER,525.0,245.0
2024,11,LIQUOR,23553.0,2353.8
2024,11,lotion,92.0,11.25
2024,11,LPG,8680.0,910.0
2024,11,marsmallows,84.0,24.0
2024,11,MEDICINE,2170.0,474.69
2024,11,MILK,28626.0,3224.52
2024,11,MILK FORMULA,10053.0,770.65
2024,11,misc,33832.5,6810.275
2024,11,none,1697.0,315.0
2024,11,NOODLES,23137.0,3321.99
2024,11,NUTS,3761.0,572.63
2024,11,OFFICE SUPPLIES,3743.0,985.11
2024,11,OIL,11701.0,499.08
2024,11,PANCAKE,315.0,45.51
2024,11,Paper Supplies,2831.0,650.65
2024,11,PARTY NEEDS,88.0,15.5
2024,11,peanuts,168.0,35.7
2024,11,PERSONAL HYGIENE,27894.0,4790.58
2024,11,Pesticide,2280.0,265.3
2024,11,PLASTIC PRODUCTS,21625.0,5204.72
2024,11,PLATE,540.0,150.3
2024,11,POWDER SOAP,115.0,20.0
2024,11,powdered drink,21.0,2.64
2024,11,POWDERED FRUIT DRINK,6711.0,870.39
2024,11,POWDERED MILK DRINK,25157.0,3624.84
2024,11,Prepaid Load,6343.0,415.95
2024,11,RICE,60430.0,7671.4
2024,11,sardines,0.0,0.0
2024,11,SASSY,70.0,20.0
2024,11,sauces,38.0,8.5
2024,11,SCHOOL SUPPLIES,5207.0,1186.09
2024,11,SEASONINGS,58464.3,9902.95
2024,11,Sewing Essentials,135.0,27.0
2024,11,SHAMPOO,7856.0,1367.85
2024,11,SIMCARD,415.0,106.0
2024,11,SKIN CARE,257.0,24.09
2024,11,slime,162.0,162.0
2024,11,so,0.0,0.0
2024,11,SOAP,4071.0,801.81
2024,11,soy sauce,7.0,0.0
2024,11,STELL,20.0,5.0
2024,11,TBA,50079.4,9499.72
2024,11,TBA2,228.0,30.0
2024,11,tools,63.0,18.0
2024,11,TOYS,879.0,559.0
2024,11,twin jumbo pack,595.0,595.0
2024,11,Vegetables,300.0,42.34
2024,11,WATER ,374.0,90.64
2024,11,WAX,213.0,28.95
2024,12,baby saop,100.0,100.0
